group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
plots,plot_100x10_points,,,,15320115.0,ns,45
plots,plot_100x10_points,,,,16145648.0,ns,45
plots,plot_100x10_points,,,,15357350.0,ns,45
plots,plot_100x10_points,,,,15143222.0,ns,45
plots,plot_100x10_points,,,,15170258.0,ns,45
plots,plot_100x10_points,,,,15145147.0,ns,45
plots,plot_100x10_points,,,,15134229.0,ns,45
plots,plot_100x10_points,,,,15236191.0,ns,45
plots,plot_100x10_points,,,,15217962.0,ns,45
plots,plot_100x10_points,,,,15262089.0,ns,45
plots,plot_100x10_points,,,,15226430.0,ns,45
plots,plot_100x10_points,,,,15240417.0,ns,45
plots,plot_100x10_points,,,,15134240.0,ns,45
plots,plot_100x10_points,,,,15099463.0,ns,45
plots,plot_100x10_points,,,,15209530.0,ns,45
plots,plot_100x10_points,,,,15215331.0,ns,45
plots,plot_100x10_points,,,,15221814.0,ns,45
plots,plot_100x10_points,,,,15246736.0,ns,45
plots,plot_100x10_points,,,,15122449.0,ns,45
plots,plot_100x10_points,,,,15221057.0,ns,45
plots,plot_100x10_points,,,,15127067.0,ns,45
plots,plot_100x10_points,,,,15263104.0,ns,45
plots,plot_100x10_points,,,,15232776.0,ns,45
plots,plot_100x10_points,,,,15213771.0,ns,45
plots,plot_100x10_points,,,,15295876.0,ns,45
plots,plot_100x10_points,,,,15257971.0,ns,45
plots,plot_100x10_points,,,,15232446.0,ns,45
plots,plot_100x10_points,,,,15282907.0,ns,45
plots,plot_100x10_points,,,,15221512.0,ns,45
plots,plot_100x10_points,,,,15236797.0,ns,45
plots,plot_100x10_points,,,,14706578.0,ns,45
plots,plot_100x10_points,,,,13738620.0,ns,45
plots,plot_100x10_points,,,,13943096.0,ns,45
plots,plot_100x10_points,,,,13731106.0,ns,45
plots,plot_100x10_points,,,,13738868.0,ns,45
plots,plot_100x10_points,,,,13800489.0,ns,45
plots,plot_100x10_points,,,,13989661.0,ns,45
plots,plot_100x10_points,,,,13957516.0,ns,45
plots,plot_100x10_points,,,,14000762.0,ns,45
plots,plot_100x10_points,,,,13930843.0,ns,45
plots,plot_100x10_points,,,,13944297.0,ns,45
plots,plot_100x10_points,,,,13982229.0,ns,45
plots,plot_100x10_points,,,,14119007.0,ns,45
plots,plot_100x10_points,,,,14114425.0,ns,45
plots,plot_100x10_points,,,,14393544.0,ns,45
plots,plot_100x10_points,,,,14891304.0,ns,45
plots,plot_100x10_points,,,,15028288.0,ns,45
plots,plot_100x10_points,,,,15076920.0,ns,45
plots,plot_100x10_points,,,,15188787.0,ns,45
plots,plot_100x10_points,,,,15256025.0,ns,45
plots,plot_100x10_points,,,,15275937.0,ns,45
plots,plot_100x10_points,,,,15351897.0,ns,45
plots,plot_100x10_points,,,,15373939.0,ns,45
plots,plot_100x10_points,,,,15309235.0,ns,45
plots,plot_100x10_points,,,,15382320.0,ns,45
plots,plot_100x10_points,,,,15361675.0,ns,45
plots,plot_100x10_points,,,,15354643.0,ns,45
plots,plot_100x10_points,,,,15407669.0,ns,45
plots,plot_100x10_points,,,,15385440.0,ns,45
plots,plot_100x10_points,,,,15435901.0,ns,45
plots,plot_100x10_points,,,,14712560.0,ns,45
plots,plot_100x10_points,,,,13783641.0,ns,45
plots,plot_100x10_points,,,,13927841.0,ns,45
