group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
plots,plot_100x10_bars,,,,13631464.0,ns,30
plots,plot_100x10_bars,,,,13673282.0,ns,30
plots,plot_100x10_bars,,,,13912345.0,ns,30
plots,plot_100x10_bars,,,,13951286.0,ns,30
plots,plot_100x10_bars,,,,13937054.0,ns,30
plots,plot_100x10_bars,,,,13936173.0,ns,30
plots,plot_100x10_bars,,,,13937972.0,ns,30
plots,plot_100x10_bars,,,,13942818.0,ns,30
plots,plot_100x10_bars,,,,13946107.0,ns,30
plots,plot_100x10_bars,,,,13990436.0,ns,30
plots,plot_100x10_bars,,,,13998146.0,ns,30
plots,plot_100x10_bars,,,,13951457.0,ns,30
plots,plot_100x10_bars,,,,14000395.0,ns,30
plots,plot_100x10_bars,,,,14071041.0,ns,30
plots,plot_100x10_bars,,,,13992203.0,ns,30
plots,plot_100x10_bars,,,,14132814.0,ns,30
plots,plot_100x10_bars,,,,14036133.0,ns,30
plots,plot_100x10_bars,,,,14079363.0,ns,30
plots,plot_100x10_bars,,,,14082538.0,ns,30
plots,plot_100x10_bars,,,,14157607.0,ns,30
plots,plot_100x10_bars,,,,14136397.0,ns,30
plots,plot_100x10_bars,,,,14079730.0,ns,30
plots,plot_100x10_bars,,,,14126109.0,ns,30
plots,plot_100x10_bars,,,,13954107.0,ns,30
plots,plot_100x10_bars,,,,14079863.0,ns,30
plots,plot_100x10_bars,,,,14218381.0,ns,30
plots,plot_100x10_bars,,,,14077844.0,ns,30
plots,plot_100x10_bars,,,,14035182.0,ns,30
plots,plot_100x10_bars,,,,14100469.0,ns,30
plots,plot_100x10_bars,,,,14085415.0,ns,30
plots,plot_100x10_bars,,,,14204613.0,ns,30
plots,plot_100x10_bars,,,,14083376.0,ns,30
plots,plot_100x10_bars,,,,14150653.0,ns,30
plots,plot_100x10_bars,,,,14086513.0,ns,30
plots,plot_100x10_bars,,,,14121502.0,ns,30
plots,plot_100x10_bars,,,,14100416.0,ns,30
plots,plot_100x10_bars,,,,14167058.0,ns,30
plots,plot_100x10_bars,,,,14104771.0,ns,30
plots,plot_100x10_bars,,,,14182005.0,ns,30
plots,plot_100x10_bars,,,,14043367.0,ns,30
plots,plot_100x10_bars,,,,14080453.0,ns,30
plots,plot_100x10_bars,,,,14292778.0,ns,30
plots,plot_100x10_bars,,,,14075209.0,ns,30
plots,plot_100x10_bars,,,,14121516.0,ns,30
plots,plot_100x10_bars,,,,14218105.0,ns,30
plots,plot_100x10_bars,,,,14103301.0,ns,30
plots,plot_100x10_bars,,,,14044748.0,ns,30
plots,plot_100x10_bars,,,,14217115.0,ns,30
plots,plot_100x10_bars,,,,14127360.0,ns,30
plots,plot_100x10_bars,,,,14114757.0,ns,30
plots,plot_100x10_bars,,,,14133442.0,ns,30
plots,plot_100x10_bars,,,,14143850.0,ns,30
plots,plot_100x10_bars,,,,14240705.0,ns,30
plots,plot_100x10_bars,,,,14075245.0,ns,30
plots,plot_100x10_bars,,,,14002844.0,ns,30
plots,plot_100x10_bars,,,,13314098.0,ns,30
plots,plot_100x10_bars,,,,13310216.0,ns,30
plots,plot_100x10_bars,,,,13305536.0,ns,30
plots,plot_100x10_bars,,,,13356402.0,ns,30
plots,plot_100x10_bars,,,,13314135.0,ns,30
plots,plot_100x10_bars,,,,13311369.0,ns,30
plots,plot_100x10_bars,,,,13356286.0,ns,30
plots,plot_100x10_bars,,,,13719103.0,ns,30
plots,plot_100x10_bars,,,,13406270.0,ns,30
plots,plot_100x10_bars,,,,13319365.0,ns,30
plots,plot_100x10_bars,,,,13350319.0,ns,30
plots,plot_100x10_bars,,,,13723645.0,ns,30
plots,plot_100x10_bars,,,,13313172.0,ns,30
plots,plot_100x10_bars,,,,14023399.0,ns,30
plots,plot_100x10_bars,,,,14934180.0,ns,30
plots,plot_100x10_bars,,,,14775006.0,ns,30
plots,plot_100x10_bars,,,,13312384.0,ns,30
plots,plot_100x10_bars,,,,13281060.0,ns,30
plots,plot_100x10_bars,,,,13416841.0,ns,30
plots,plot_100x10_bars,,,,13624466.0,ns,30
plots,plot_100x10_bars,,,,13626750.0,ns,30
plots,plot_100x10_bars,,,,13628526.0,ns,30
plots,plot_100x10_bars,,,,13620792.0,ns,30
plots,plot_100x10_bars,,,,13625764.0,ns,30
plots,plot_100x10_bars,,,,13626703.0,ns,30
plots,plot_100x10_bars,,,,13621107.0,ns,30
plots,plot_100x10_bars,,,,13390005.0,ns,30
plots,plot_100x10_bars,,,,13348458.0,ns,30
plots,plot_100x10_bars,,,,13349044.0,ns,30
plots,plot_100x10_bars,,,,13311516.0,ns,30
plots,plot_100x10_bars,,,,13349463.0,ns,30
plots,plot_100x10_bars,,,,13310462.0,ns,30
plots,plot_100x10_bars,,,,13312196.0,ns,30
