group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
plots,plot_100x1000_points,,,,17492603.0,ns,2
plots,plot_100x1000_points,,,,17389747.0,ns,2
plots,plot_100x1000_points,,,,17424827.0,ns,2
plots,plot_100x1000_points,,,,17948554.0,ns,2
plots,plot_100x1000_points,,,,17332736.0,ns,2
plots,plot_100x1000_points,,,,17480306.0,ns,2
plots,plot_100x1000_points,,,,17541374.0,ns,2
plots,plot_100x1000_points,,,,17694856.0,ns,2
plots,plot_100x1000_points,,,,16399913.0,ns,2
plots,plot_100x1000_points,,,,14451132.0,ns,2
plots,plot_100x1000_points,,,,16875384.0,ns,2
plots,plot_100x1000_points,,,,16646489.0,ns,2
plots,plot_100x1000_points,,,,15335922.0,ns,2
plots,plot_100x1000_points,,,,16997288.0,ns,2
plots,plot_100x1000_points,,,,18414067.0,ns,2
plots,plot_100x1000_points,,,,18159923.0,ns,2
plots,plot_100x1000_points,,,,18199964.0,ns,2
plots,plot_100x1000_points,,,,18117028.0,ns,2
plots,plot_100x1000_points,,,,18229033.0,ns,2
plots,plot_100x1000_points,,,,18049129.0,ns,2
plots,plot_100x1000_points,,,,18171135.0,ns,2
plots,plot_100x1000_points,,,,18142002.0,ns,2
plots,plot_100x1000_points,,,,17773790.0,ns,2
plots,plot_100x1000_points,,,,17907294.0,ns,2
plots,plot_100x1000_points,,,,17899065.0,ns,2
plots,plot_100x1000_points,,,,17897022.0,ns,2
plots,plot_100x1000_points,,,,17990576.0,ns,2
plots,plot_100x1000_points,,,,18012433.0,ns,2
plots,plot_100x1000_points,,,,17994238.0,ns,2
plots,plot_100x1000_points,,,,18234420.0,ns,2
plots,plot_100x1000_points,,,,17959871.0,ns,2
plots,plot_100x1000_points,,,,18113373.0,ns,2
plots,plot_100x1000_points,,,,18037059.0,ns,2
plots,plot_100x1000_points,,,,18051549.0,ns,2
plots,plot_100x1000_points,,,,18079327.0,ns,2
plots,plot_100x1000_points,,,,18078846.0,ns,2
plots,plot_100x1000_points,,,,18175975.0,ns,2
plots,plot_100x1000_points,,,,18050375.0,ns,2
plots,plot_100x1000_points,,,,18179113.0,ns,2
plots,plot_100x1000_points,,,,17953284.0,ns,2
plots,plot_100x1000_points,,,,18065453.0,ns,2
plots,plot_100x1000_points,,,,18003020.0,ns,2
plots,plot_100x1000_points,,,,18180557.0,ns,2
plots,plot_100x1000_points,,,,18099885.0,ns,2
plots,plot_100x1000_points,,,,18082747.0,ns,2
plots,plot_100x1000_points,,,,18054639.0,ns,2
plots,plot_100x1000_points,,,,18186503.0,ns,2
plots,plot_100x1000_points,,,,18098907.0,ns,2
plots,plot_100x1000_points,,,,18097514.0,ns,2
plots,plot_100x1000_points,,,,17077781.0,ns,2
plots,plot_100x1000_points,,,,13938671.0,ns,2
