group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
plots,plot_100x1000_lines,,,,14086430.0,ns,11
plots,plot_100x1000_lines,,,,14172468.0,ns,11
plots,plot_100x1000_lines,,,,14040437.0,ns,11
plots,plot_100x1000_lines,,,,14103269.0,ns,11
plots,plot_100x1000_lines,,,,14072597.0,ns,11
plots,plot_100x1000_lines,,,,14289150.0,ns,11
plots,plot_100x1000_lines,,,,14068532.0,ns,11
plots,plot_100x1000_lines,,,,14144345.0,ns,11
plots,plot_100x1000_lines,,,,14252331.0,ns,11
plots,plot_100x1000_lines,,,,14172893.0,ns,11
plots,plot_100x1000_lines,,,,14086773.0,ns,11
plots,plot_100x1000_lines,,,,14046992.0,ns,11
plots,plot_100x1000_lines,,,,14248203.0,ns,11
plots,plot_100x1000_lines,,,,14086984.0,ns,11
plots,plot_100x1000_lines,,,,14019517.0,ns,11
plots,plot_100x1000_lines,,,,13867781.0,ns,11
plots,plot_100x1000_lines,,,,14121513.0,ns,11
plots,plot_100x1000_lines,,,,14164131.0,ns,11
plots,plot_100x1000_lines,,,,14032779.0,ns,11
plots,plot_100x1000_lines,,,,14286739.0,ns,11
plots,plot_100x1000_lines,,,,14130443.0,ns,11
plots,plot_100x1000_lines,,,,14083792.0,ns,11
plots,plot_100x1000_lines,,,,14337264.0,ns,11
plots,plot_100x1000_lines,,,,14158248.0,ns,11
plots,plot_100x1000_lines,,,,14144956.0,ns,11
plots,plot_100x1000_lines,,,,14049627.0,ns,11
plots,plot_100x1000_lines,,,,14260234.0,ns,11
plots,plot_100x1000_lines,,,,14191837.0,ns,11
plots,plot_100x1000_lines,,,,14026485.0,ns,11
plots,plot_100x1000_lines,,,,14232268.0,ns,11
plots,plot_100x1000_lines,,,,14002607.0,ns,11
plots,plot_100x1000_lines,,,,14130758.0,ns,11
plots,plot_100x1000_lines,,,,13998237.0,ns,11
plots,plot_100x1000_lines,,,,14324618.0,ns,11
plots,plot_100x1000_lines,,,,14138517.0,ns,11
plots,plot_100x1000_lines,,,,14087727.0,ns,11
plots,plot_100x1000_lines,,,,14288417.0,ns,11
plots,plot_100x1000_lines,,,,14076553.0,ns,11
plots,plot_100x1000_lines,,,,14109205.0,ns,11
plots,plot_100x1000_lines,,,,14212195.0,ns,11
plots,plot_100x1000_lines,,,,14255537.0,ns,11
plots,plot_100x1000_lines,,,,14204762.0,ns,11
plots,plot_100x1000_lines,,,,14024768.0,ns,11
plots,plot_100x1000_lines,,,,14340251.0,ns,11
plots,plot_100x1000_lines,,,,14093564.0,ns,11
plots,plot_100x1000_lines,,,,13724714.0,ns,11
plots,plot_100x1000_lines,,,,14395809.0,ns,11
plots,plot_100x1000_lines,,,,14340560.0,ns,11
plots,plot_100x1000_lines,,,,14060577.0,ns,11
plots,plot_100x1000_lines,,,,13995830.0,ns,11
plots,plot_100x1000_lines,,,,14263258.0,ns,11
plots,plot_100x1000_lines,,,,13996578.0,ns,11
plots,plot_100x1000_lines,,,,14186127.0,ns,11
plots,plot_100x1000_lines,,,,14326782.0,ns,11
plots,plot_100x1000_lines,,,,14258058.0,ns,11
plots,plot_100x1000_lines,,,,13955709.0,ns,11
plots,plot_100x1000_lines,,,,13671699.0,ns,11
plots,plot_100x1000_lines,,,,13996910.0,ns,11
plots,plot_100x1000_lines,,,,14056799.0,ns,11
plots,plot_100x1000_lines,,,,14150818.0,ns,11
plots,plot_100x1000_lines,,,,14049749.0,ns,11
plots,plot_100x1000_lines,,,,14198438.0,ns,11
plots,plot_100x1000_lines,,,,14344303.0,ns,11
plots,plot_100x1000_lines,,,,13965375.0,ns,11
plots,plot_100x1000_lines,,,,14180947.0,ns,11
plots,plot_100x1000_lines,,,,14321004.0,ns,11
plots,plot_100x1000_lines,,,,14085441.0,ns,11
plots,plot_100x1000_lines,,,,14054957.0,ns,11
plots,plot_100x1000_lines,,,,14226728.0,ns,11
plots,plot_100x1000_lines,,,,14223209.0,ns,11
plots,plot_100x1000_lines,,,,14103114.0,ns,11
plots,plot_100x1000_lines,,,,14124271.0,ns,11
plots,plot_100x1000_lines,,,,14121963.0,ns,11
plots,plot_100x1000_lines,,,,14023060.0,ns,11
plots,plot_100x1000_lines,,,,14055414.0,ns,11
plots,plot_100x1000_lines,,,,14054429.0,ns,11
plots,plot_100x1000_lines,,,,14360783.0,ns,11
plots,plot_100x1000_lines,,,,13906537.0,ns,11
plots,plot_100x1000_lines,,,,14157923.0,ns,11
plots,plot_100x1000_lines,,,,14149693.0,ns,11
plots,plot_100x1000_lines,,,,14221937.0,ns,11
plots,plot_100x1000_lines,,,,14059622.0,ns,11
plots,plot_100x1000_lines,,,,14064643.0,ns,11
plots,plot_100x1000_lines,,,,14338122.0,ns,11
plots,plot_100x1000_lines,,,,13948702.0,ns,11
plots,plot_100x1000_lines,,,,14204668.0,ns,11
plots,plot_100x1000_lines,,,,14213247.0,ns,11
plots,plot_100x1000_lines,,,,14093728.0,ns,11
plots,plot_100x1000_lines,,,,14060192.0,ns,11
plots,plot_100x1000_lines,,,,14120805.0,ns,11
plots,plot_100x1000_lines,,,,14296405.0,ns,11
plots,plot_100x1000_lines,,,,14011680.0,ns,11
plots,plot_100x1000_lines,,,,14110995.0,ns,11
plots,plot_100x1000_lines,,,,14210008.0,ns,11
plots,plot_100x1000_lines,,,,14028662.0,ns,11
plots,plot_100x1000_lines,,,,14284041.0,ns,11
plots,plot_100x1000_lines,,,,14135389.0,ns,11
plots,plot_100x1000_lines,,,,14114287.0,ns,11
plots,plot_100x1000_lines,,,,14191460.0,ns,11
plots,plot_100x1000_lines,,,,14436473.0,ns,11
plots,plot_100x1000_lines,,,,14385840.0,ns,11
plots,plot_100x1000_lines,,,,14028495.0,ns,11
plots,plot_100x1000_lines,,,,14125972.0,ns,11
plots,plot_100x1000_lines,,,,13991181.0,ns,11
plots,plot_100x1000_lines,,,,13975011.0,ns,11
plots,plot_100x1000_lines,,,,14633752.0,ns,11
plots,plot_100x1000_lines,,,,14315276.0,ns,11
plots,plot_100x1000_lines,,,,14536827.0,ns,11
plots,plot_100x1000_lines,,,,14214972.0,ns,11
plots,plot_100x1000_lines,,,,14323170.0,ns,11
plots,plot_100x1000_lines,,,,14314791.0,ns,11
plots,plot_100x1000_lines,,,,14590677.0,ns,11
plots,plot_100x1000_lines,,,,14300797.0,ns,11
plots,plot_100x1000_lines,,,,14067194.0,ns,11
plots,plot_100x1000_lines,,,,14164308.0,ns,11
plots,plot_100x1000_lines,,,,14091094.0,ns,11
plots,plot_100x1000_lines,,,,14217769.0,ns,11
plots,plot_100x1000_lines,,,,14030920.0,ns,11
plots,plot_100x1000_lines,,,,14167750.0,ns,11
plots,plot_100x1000_lines,,,,14228096.0,ns,11
plots,plot_100x1000_lines,,,,14074590.0,ns,11
plots,plot_100x1000_lines,,,,14222278.0,ns,11
plots,plot_100x1000_lines,,,,14051816.0,ns,11
plots,plot_100x1000_lines,,,,14127179.0,ns,11
plots,plot_100x1000_lines,,,,13993870.0,ns,11
plots,plot_100x1000_lines,,,,14251400.0,ns,11
plots,plot_100x1000_lines,,,,14089683.0,ns,11
plots,plot_100x1000_lines,,,,14116455.0,ns,11
plots,plot_100x1000_lines,,,,14344920.0,ns,11
plots,plot_100x1000_lines,,,,14087909.0,ns,11
plots,plot_100x1000_lines,,,,14140120.0,ns,11
plots,plot_100x1000_lines,,,,13893363.0,ns,11
plots,plot_100x1000_lines,,,,14309010.0,ns,11
plots,plot_100x1000_lines,,,,14233921.0,ns,11
plots,plot_100x1000_lines,,,,14101249.0,ns,11
plots,plot_100x1000_lines,,,,14184166.0,ns,11
plots,plot_100x1000_lines,,,,13997926.0,ns,11
plots,plot_100x1000_lines,,,,14185657.0,ns,11
plots,plot_100x1000_lines,,,,13996287.0,ns,11
plots,plot_100x1000_lines,,,,14349109.0,ns,11
plots,plot_100x1000_lines,,,,14053201.0,ns,11
plots,plot_100x1000_lines,,,,14032131.0,ns,11
plots,plot_100x1000_lines,,,,14250308.0,ns,11
plots,plot_100x1000_lines,,,,14152895.0,ns,11
plots,plot_100x1000_lines,,,,14061391.0,ns,11
plots,plot_100x1000_lines,,,,14062406.0,ns,11
plots,plot_100x1000_lines,,,,14200539.0,ns,11
plots,plot_100x1000_lines,,,,14142416.0,ns,11
plots,plot_100x1000_lines,,,,13997226.0,ns,11
plots,plot_100x1000_lines,,,,14258991.0,ns,11
plots,plot_100x1000_lines,,,,14199667.0,ns,11
plots,plot_100x1000_lines,,,,14048409.0,ns,11
plots,plot_100x1000_lines,,,,14125923.0,ns,11
plots,plot_100x1000_lines,,,,14163534.0,ns,11
plots,plot_100x1000_lines,,,,14059819.0,ns,11
plots,plot_100x1000_lines,,,,14026699.0,ns,11
plots,plot_100x1000_lines,,,,14241574.0,ns,11
plots,plot_100x1000_lines,,,,14003208.0,ns,11
plots,plot_100x1000_lines,,,,14085225.0,ns,11
plots,plot_100x1000_lines,,,,14082809.0,ns,11
plots,plot_100x1000_lines,,,,14140706.0,ns,11
plots,plot_100x1000_lines,,,,14191302.0,ns,11
plots,plot_100x1000_lines,,,,14003068.0,ns,11
plots,plot_100x1000_lines,,,,14260925.0,ns,11
plots,plot_100x1000_lines,,,,14283434.0,ns,11
plots,plot_100x1000_lines,,,,14142915.0,ns,11
plots,plot_100x1000_lines,,,,14140335.0,ns,11
plots,plot_100x1000_lines,,,,14138131.0,ns,11
plots,plot_100x1000_lines,,,,13875048.0,ns,11
plots,plot_100x1000_lines,,,,13758329.0,ns,11
plots,plot_100x1000_lines,,,,14029941.0,ns,11
plots,plot_100x1000_lines,,,,14241727.0,ns,11
plots,plot_100x1000_lines,,,,14027831.0,ns,11
plots,plot_100x1000_lines,,,,14093805.0,ns,11
plots,plot_100x1000_lines,,,,14161771.0,ns,11
plots,plot_100x1000_lines,,,,14224854.0,ns,11
plots,plot_100x1000_lines,,,,13977091.0,ns,11
plots,plot_100x1000_lines,,,,13985467.0,ns,11
plots,plot_100x1000_lines,,,,14205659.0,ns,11
plots,plot_100x1000_lines,,,,14152057.0,ns,11
plots,plot_100x1000_lines,,,,14096659.0,ns,11
plots,plot_100x1000_lines,,,,14129449.0,ns,11
plots,plot_100x1000_lines,,,,14170816.0,ns,11
plots,plot_100x1000_lines,,,,14772119.0,ns,11
plots,plot_100x1000_lines,,,,15447879.0,ns,11
plots,plot_100x1000_lines,,,,14652834.0,ns,11
plots,plot_100x1000_lines,,,,14355683.0,ns,11
plots,plot_100x1000_lines,,,,14627913.0,ns,11
plots,plot_100x1000_lines,,,,14895091.0,ns,11
plots,plot_100x1000_lines,,,,14961558.0,ns,11
plots,plot_100x1000_lines,,,,14975955.0,ns,11
plots,plot_100x1000_lines,,,,14983455.0,ns,11
plots,plot_100x1000_lines,,,,15086862.0,ns,11
plots,plot_100x1000_lines,,,,15188244.0,ns,11
plots,plot_100x1000_lines,,,,15167431.0,ns,11
