group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
plots,plot_100x1000_bars,,,,25694533.0,ns,1
plots,plot_100x1000_bars,,,,25622271.0,ns,1
plots,plot_100x1000_bars,,,,25627555.0,ns,1
plots,plot_100x1000_bars,,,,25591946.0,ns,1
plots,plot_100x1000_bars,,,,25072805.0,ns,1
plots,plot_100x1000_bars,,,,25049113.0,ns,1
plots,plot_100x1000_bars,,,,25056615.0,ns,1
plots,plot_100x1000_bars,,,,25050308.0,ns,1
plots,plot_100x1000_bars,,,,24914710.0,ns,1
plots,plot_100x1000_bars,,,,24568320.0,ns,1
plots,plot_100x1000_bars,,,,24520740.0,ns,1
plots,plot_100x1000_bars,,,,24619515.0,ns,1
plots,plot_100x1000_bars,,,,24571847.0,ns,1
plots,plot_100x1000_bars,,,,24517422.0,ns,1
plots,plot_100x1000_bars,,,,24556421.0,ns,1
plots,plot_100x1000_bars,,,,24508698.0,ns,1
plots,plot_100x1000_bars,,,,24588872.0,ns,1
plots,plot_100x1000_bars,,,,24551836.0,ns,1
plots,plot_100x1000_bars,,,,24562791.0,ns,1
plots,plot_100x1000_bars,,,,24488197.0,ns,1
plots,plot_100x1000_bars,,,,24395949.0,ns,1
plots,plot_100x1000_bars,,,,24047701.0,ns,1
plots,plot_100x1000_bars,,,,24023422.0,ns,1
plots,plot_100x1000_bars,,,,24005210.0,ns,1
plots,plot_100x1000_bars,,,,24038386.0,ns,1
plots,plot_100x1000_bars,,,,24043151.0,ns,1
plots,plot_100x1000_bars,,,,24002093.0,ns,1
plots,plot_100x1000_bars,,,,23975795.0,ns,1
plots,plot_100x1000_bars,,,,24087866.0,ns,1
plots,plot_100x1000_bars,,,,24065860.0,ns,1
plots,plot_100x1000_bars,,,,24034839.0,ns,1
plots,plot_100x1000_bars,,,,24051483.0,ns,1
plots,plot_100x1000_bars,,,,24055475.0,ns,1
plots,plot_100x1000_bars,,,,23724246.0,ns,1
plots,plot_100x1000_bars,,,,24537838.0,ns,1
plots,plot_100x1000_bars,,,,26532729.0,ns,1
plots,plot_100x1000_bars,,,,23764769.0,ns,1
plots,plot_100x1000_bars,,,,23797940.0,ns,1
plots,plot_100x1000_bars,,,,24892124.0,ns,1
plots,plot_100x1000_bars,,,,24791060.0,ns,1
plots,plot_100x1000_bars,,,,24736116.0,ns,1
plots,plot_100x1000_bars,,,,24673706.0,ns,1
plots,plot_100x1000_bars,,,,24691940.0,ns,1
plots,plot_100x1000_bars,,,,24751807.0,ns,1
plots,plot_100x1000_bars,,,,24730367.0,ns,1
plots,plot_100x1000_bars,,,,24685161.0,ns,1
plots,plot_100x1000_bars,,,,24715286.0,ns,1
plots,plot_100x1000_bars,,,,24736384.0,ns,1
plots,plot_100x1000_bars,,,,24709328.0,ns,1
plots,plot_100x1000_bars,,,,23394361.0,ns,1
plots,plot_100x1000_bars,,,,23448366.0,ns,1
plots,plot_100x1000_bars,,,,24207059.0,ns,1
plots,plot_100x1000_bars,,,,23977874.0,ns,1
plots,plot_100x1000_bars,,,,24113721.0,ns,1
plots,plot_100x1000_bars,,,,24538400.0,ns,1
plots,plot_100x1000_bars,,,,24128651.0,ns,1
plots,plot_100x1000_bars,,,,24237980.0,ns,1
plots,plot_100x1000_bars,,,,24152930.0,ns,1
plots,plot_100x1000_bars,,,,24274362.0,ns,1
plots,plot_100x1000_bars,,,,24330759.0,ns,1
plots,plot_100x1000_bars,,,,24535009.0,ns,1
plots,plot_100x1000_bars,,,,24603564.0,ns,1
plots,plot_100x1000_bars,,,,24581941.0,ns,1
plots,plot_100x1000_bars,,,,24402029.0,ns,1
