group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
plots,plot_100x10_points,,,,14391843.0,ns,37
plots,plot_100x10_points,,,,13903814.0,ns,37
plots,plot_100x10_points,,,,13981853.0,ns,37
plots,plot_100x10_points,,,,13846913.0,ns,37
plots,plot_100x10_points,,,,14201841.0,ns,37
plots,plot_100x10_points,,,,13983928.0,ns,37
plots,plot_100x10_points,,,,14099108.0,ns,37
plots,plot_100x10_points,,,,14021576.0,ns,37
plots,plot_100x10_points,,,,14237296.0,ns,37
plots,plot_100x10_points,,,,14206993.0,ns,37
plots,plot_100x10_points,,,,14070085.0,ns,37
plots,plot_100x10_points,,,,14121427.0,ns,37
plots,plot_100x10_points,,,,14117152.0,ns,37
plots,plot_100x10_points,,,,13981265.0,ns,37
plots,plot_100x10_points,,,,14138808.0,ns,37
plots,plot_100x10_points,,,,14293559.0,ns,37
plots,plot_100x10_points,,,,14288805.0,ns,37
plots,plot_100x10_points,,,,14486216.0,ns,37
plots,plot_100x10_points,,,,14910990.0,ns,37
plots,plot_100x10_points,,,,15041533.0,ns,37
plots,plot_100x10_points,,,,15193978.0,ns,37
plots,plot_100x10_points,,,,15217272.0,ns,37
plots,plot_100x10_points,,,,15013297.0,ns,37
plots,plot_100x10_points,,,,15069035.0,ns,37
plots,plot_100x10_points,,,,15078257.0,ns,37
plots,plot_100x10_points,,,,14974751.0,ns,37
plots,plot_100x10_points,,,,15129206.0,ns,37
plots,plot_100x10_points,,,,15141813.0,ns,37
plots,plot_100x10_points,,,,15248177.0,ns,37
plots,plot_100x10_points,,,,15228108.0,ns,37
plots,plot_100x10_points,,,,15278595.0,ns,37
plots,plot_100x10_points,,,,15166284.0,ns,37
plots,plot_100x10_points,,,,15245079.0,ns,37
plots,plot_100x10_points,,,,15366758.0,ns,37
plots,plot_100x10_points,,,,15360705.0,ns,37
plots,plot_100x10_points,,,,15356620.0,ns,37
plots,plot_100x10_points,,,,15385859.0,ns,37
plots,plot_100x10_points,,,,15354296.0,ns,37
plots,plot_100x10_points,,,,15398268.0,ns,37
plots,plot_100x10_points,,,,15341569.0,ns,37
plots,plot_100x10_points,,,,15436273.0,ns,37
plots,plot_100x10_points,,,,15304861.0,ns,37
plots,plot_100x10_points,,,,15339474.0,ns,37
plots,plot_100x10_points,,,,15369837.0,ns,37
plots,plot_100x10_points,,,,15390379.0,ns,37
plots,plot_100x10_points,,,,15321047.0,ns,37
plots,plot_100x10_points,,,,15353502.0,ns,37
plots,plot_100x10_points,,,,15350516.0,ns,37
plots,plot_100x10_points,,,,15368332.0,ns,37
plots,plot_100x10_points,,,,15343146.0,ns,37
plots,plot_100x10_points,,,,15262160.0,ns,37
plots,plot_100x10_points,,,,15338515.0,ns,37
plots,plot_100x10_points,,,,15347059.0,ns,37
plots,plot_100x10_points,,,,15346926.0,ns,37
plots,plot_100x10_points,,,,15361177.0,ns,37
plots,plot_100x10_points,,,,15382414.0,ns,37
plots,plot_100x10_points,,,,15339652.0,ns,37
plots,plot_100x10_points,,,,15203270.0,ns,37
plots,plot_100x10_points,,,,15358926.0,ns,37
plots,plot_100x10_points,,,,15288418.0,ns,37
plots,plot_100x10_points,,,,15290191.0,ns,37
plots,plot_100x10_points,,,,15380690.0,ns,37
plots,plot_100x10_points,,,,15325058.0,ns,37
plots,plot_100x10_points,,,,14374734.0,ns,37
plots,plot_100x10_points,,,,14175467.0,ns,37
plots,plot_100x10_points,,,,13984151.0,ns,37
plots,plot_100x10_points,,,,13811830.0,ns,37
plots,plot_100x10_points,,,,14160051.0,ns,37
plots,plot_100x10_points,,,,13915112.0,ns,37
plots,plot_100x10_points,,,,13939809.0,ns,37
plots,plot_100x10_points,,,,13895294.0,ns,37
